,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
6010,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:21:29.500
6011,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 05:21:50.500
6012,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:23:48.000
6013,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:28:09.000
6014,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:30:40.000
6015,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:32:28.500
6016,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:33:04.500
6017,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:36:07.000
6018,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:38:13.500
6019,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:42:01.000
6020,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:43:25.500
6021,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:45:02.000
6022,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:45:34.000
6023,Handling centred,Standing Still,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:46:00.000
6024,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:48:27.000
6025,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 05:48:39.500
6026,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:51:28.000
6027,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 05:51:38.500
6028,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Report and clarify the incident,Subject_17,Base,Case_01,2025-01-18 05:52:43.500
6029,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 05:53:28.500
6030,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:53:59.500
6031,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:55:41.500
6032,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:57:59.500
6033,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:59:05.500
6034,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:59:58.000
6035,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:01:10.000
6036,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:02:45.500
6037,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:05:44.500
6038,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 06:06:16.500
6039,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:06:41.000
6040,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:10:04.500
6041,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:10:59.000
6042,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:15:07.500
6043,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:17:53.500
6044,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:20:41.000
6045,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 06:22:10.000
6046,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 06:22:40.500
6047,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 06:23:08.000
6048,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 06:29:31.500
6049,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 06:29:42.000
6050,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:31:53.000
6051,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:36:23.000
6052,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:40:28.500
6053,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:46:52.000
6054,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 06:47:50.500
6055,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:48:49.000
6056,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:50:55.500
6057,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:53:46.500
6058,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 06:54:46.500
6059,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:55:12.500
6060,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:58:18.000
6061,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:00:36.500
6062,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 07:01:58.500
6063,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:03:02.000
6064,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:05:27.000
6065,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:09:37.500
6066,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 07:11:01.000
6067,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:11:34.000
6068,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:14:23.000
6069,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:17:10.000
6070,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:21:46.500
6071,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:26:49.500
6072,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 07:28:10.000
6073,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:29:39.500
6074,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:34:44.500
6075,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:40:20.500
6076,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 07:42:03.500
6077,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:44:02.000
6078,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Path,Case_01,2025-01-18 07:48:56.500
6079,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Packing/sorting area,Case_01,2025-01-18 07:49:41.500
6080,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 09:05:50.500
6081,Push,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 09:06:35.000
6082,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Path,Case_01,2025-01-18 09:11:46.000
6083,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Issuing/receiving area,Case_01,2025-01-18 09:14:30.500
6084,Push,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_17,Path,Case_01,2025-01-18 09:21:30.500
6085,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_17,Office,Case_01,2025-01-18 09:24:19.000
6086,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_17,Path,Case_01,2025-01-18 09:38:37.000
6087,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_17,Cardboard box area,Case_01,2025-01-18 09:40:11.500
6088,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Preparing order,Collecting order and hardware,Subject_17,Path,Case_01,2025-01-18 09:44:13.500
6089,Push,Gait Cycle,Office,_,Retrieval,Preparing order,Collecting order and hardware,Subject_17,Office,Case_01,2025-01-18 09:46:59.000
6090,Push,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_17,Path,Case_01,2025-01-18 09:51:22.500
6091,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_17,Cross aisle path,Case_01,2025-01-18 09:51:35.500
6092,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to next position,Subject_17,Base,Case_01,2025-01-18 09:53:20.500
6093,Handling upwards,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 09:53:52.000
6094,Tick off / confirm,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 09:56:01.500
6095,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:06:45.500
6096,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:07:16.500
6097,Scan,Standing Still,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:07:44.000
6098,Tick off / confirm,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:10:03.500
6099,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:18:29.000
6100,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:18:51.000
6101,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:20:47.000
6102,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:21:20.500
6103,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:25:04.000
6104,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:26:06.500
6105,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:28:29.000
6106,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:28:49.000
6107,Tick off / confirm,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:31:22.000
6108,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:32:02.500
6109,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:34:31.500
6110,Tick off / confirm,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:35:04.500
6111,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:36:12.000
6112,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:36:36.000
6113,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:39:16.000
6114,Tick off / confirm,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:39:54.000
6115,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:42:39.000
6116,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:42:59.000
6117,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:45:15.500
6118,Tick off / confirm,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:45:45.000
6119,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:48:13.500
6120,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:48:43.500
6121,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:50:35.000
6122,Tick off / confirm,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:51:05.000
6123,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:53:54.000
6124,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:54:26.500
6125,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:57:28.000
6126,Tick off / confirm,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:58:09.000
6127,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:03:01.500
6128,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 11:03:34.500
6129,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:04:12.500
6130,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 11:05:08.000
6131,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 11:05:24.000
6132,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 11:10:09.000
6133,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 11:10:20.000
6134,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Report and clarify the incident,Subject_17,Base,Case_01,2025-01-18 11:11:02.500
6135,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 11:12:30.000
6136,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Aisle path,Case_01,2025-01-18 11:12:57.500
6137,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:16:06.500
6138,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 11:17:17.000
6139,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:19:24.500
6140,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 11:20:33.500
6141,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 11:22:07.000
6142,Tick off / confirm,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 11:22:39.000
6143,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:25:03.000
6144,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 11:25:57.500
6145,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 11:28:56.000
6146,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 11:30:07.500
6147,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:37:49.000
6148,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 11:39:20.000
6149,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 11:41:44.000
6150,Tick off / confirm,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 11:42:44.000
6151,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:46:28.000
6152,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 11:47:26.000
6153,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 11:49:24.000
6154,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 11:50:38.000
6155,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:52:51.000
6156,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 11:53:45.000
6157,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 11:56:04.500
6158,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 11:57:51.500
6159,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:59:34.000
6160,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 12:00:52.500
6161,Standing,Gait Cycle,Cross aisle path,2-3,Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Cross aisle path,Case_01,2025-01-18 12:02:02.000
6162,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Path,Case_01,2025-01-18 12:03:52.000
6163,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Packing/sorting area,Case_01,2025-01-18 12:06:42.500
6164,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Path,Case_01,2025-01-18 13:06:18.500
6165,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Issuing/receiving area,Case_01,2025-01-18 13:08:22.500
6166,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_17,Path,Case_01,2025-01-18 13:11:57.000
6167,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_17,Office,Case_01,2025-01-18 13:15:12.000
6168,Push,Gait Cycle,Path,Path (Office),Storage,Preparing order,Collecting packed cardboard boxes,Subject_17,Path,Case_01,2025-01-18 13:27:44.500
6169,Push,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_17,Issuing/receiving area,Case_01,2025-01-18 13:30:05.500
6170,Pull,Gait Cycle,Path,Path (Issuing area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_17,Path,Case_01,2025-01-18 13:52:29.000
6171,Push,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_17,Packing/sorting area,Case_01,2025-01-18 13:55:57.500
6172,Pull,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_17,Path,Case_01,2025-01-18 15:59:22.000
6173,Pull,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_17,Cross aisle path,Case_01,2025-01-18 16:00:48.500
6174,Walking,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_17,Base,Case_01,2025-01-18 16:03:27.000
6175,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_17,Cross aisle path,Case_01,2025-01-18 16:03:38.000
6176,Walking,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_17,Base,Case_01,2025-01-18 16:04:09.000
6177,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 16:10:19.500
6178,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 16:11:15.000
6179,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 16:18:44.500
6180,Handling downwards,ANOTHER LEG POSE,Base,_,Storage,Storing_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 16:19:07.500
6181,Handling centred,Gait Cycle,Cross aisle path,2-3,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_17,Cross aisle path,Case_01,2025-01-18 16:21:00.000
6182,Walking,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_17,Base,Case_01,2025-01-18 16:21:38.500
6183,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 16:23:33.500
