,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
5972,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 02:09:11.000,Retrieval,0
5973,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 02:13:17.500,Retrieval,0
5974,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 02:15:49.000,Retrieval,0
5975,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 02:20:35.000,Retrieval,0
5976,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 02:23:18.000,Retrieval,0
5977,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 02:28:16.000,Retrieval,0
5978,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 02:29:47.500,Retrieval,0
5979,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 02:31:01.500,Retrieval,0
5980,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 02:32:35.000,Retrieval,0
5981,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 02:36:42.500,Retrieval,0
5982,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 02:37:58.500,Retrieval,0
5983,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 02:41:39.000,Retrieval,0
5984,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 02:43:16.500,Retrieval,0
5985,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 02:49:23.000,Retrieval,0
5986,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 02:51:10.000,Retrieval,0
5987,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 02:52:31.500,Retrieval,0
5988,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Path,Case_01,2025-01-18 02:56:33.500,Retrieval,0
5989,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Packing/sorting area,Case_01,2025-01-18 02:57:40.000,Retrieval,0
5990,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 03:06:13.000,Retrieval,0
5991,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 03:06:42.500,Retrieval,0
5992,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 03:15:00.500,Retrieval,0
5993,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_17,Packing/sorting area,Case_01,2025-01-18 03:15:22.500,Retrieval,0
5994,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Path,Case_01,2025-01-18 04:32:06.000,Retrieval,0
5995,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Issuing/receiving area,Case_01,2025-01-18 04:34:22.500,Retrieval,0
5996,Push,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_17,Path,Case_01,2025-01-18 04:41:50.500,Retrieval,0
5997,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_17,Office,Case_01,2025-01-18 04:44:38.500,Retrieval,0
5998,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_17,Path,Case_01,2025-01-18 04:54:40.000,Retrieval,0
5999,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_17,Cardboard box area,Case_01,2025-01-18 04:56:20.000,Retrieval,0
6000,Push,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_17,Path,Case_01,2025-01-18 05:00:30.500,Retrieval,0
6001,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_17,Cross aisle path,Case_01,2025-01-18 05:02:19.500,Retrieval,0
6002,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:04:36.000,Retrieval,0
6003,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 05:05:38.500,Retrieval,0
6004,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:06:18.500,Retrieval,0
6005,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:14:33.500,Retrieval,0
6006,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:14:55.500,Retrieval,0
6007,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 05:15:16.500,Retrieval,0
6008,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:19:25.500,Retrieval,0
6009,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 05:19:37.000,Retrieval,0
6010,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:21:29.500,Retrieval,0
6011,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 05:21:50.500,Retrieval,0
6012,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:23:48.000,Retrieval,0
6013,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:28:09.000,Retrieval,0
6014,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:30:40.000,Retrieval,0
6015,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:32:28.500,Retrieval,0
6016,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:33:04.500,Retrieval,0
6017,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:36:07.000,Retrieval,0
6018,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:38:13.500,Retrieval,0
6019,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:42:01.000,Retrieval,0
6020,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:43:25.500,Retrieval,0
6021,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:45:02.000,Retrieval,0
6022,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:45:34.000,Retrieval,0
6023,Handling centred,Standing Still,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:46:00.000,Retrieval,0
6024,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:48:27.000,Retrieval,0
6025,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 05:48:39.500,Retrieval,0
6026,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 05:51:28.000,Retrieval,0
6027,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 05:51:38.500,Retrieval,0
6028,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Report and clarify the incident,Subject_17,Base,Case_01,2025-01-18 05:52:43.500,Retrieval,0
6029,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 05:53:28.500,Retrieval,0
6030,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:53:59.500,Retrieval,0
6031,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:55:41.500,Retrieval,0
6032,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 05:57:59.500,Retrieval,0
6033,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 05:59:05.500,Retrieval,0
6034,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 05:59:58.000,Retrieval,0
6035,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:01:10.000,Retrieval,0
6036,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:02:45.500,Retrieval,0
6037,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:05:44.500,Retrieval,0
6038,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 06:06:16.500,Retrieval,0
6039,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:06:41.000,Retrieval,0
6040,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:10:04.500,Retrieval,0
6041,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:10:59.000,Retrieval,0
6042,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:15:07.500,Retrieval,0
6043,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:17:53.500,Retrieval,0
6044,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:20:41.000,Retrieval,0
6045,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 06:22:10.000,Retrieval,0
6046,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 06:22:40.500,Retrieval,0
6047,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 06:23:08.000,Retrieval,0
6048,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 06:29:31.500,Retrieval,0
6049,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_17,Cross aisle path,Case_01,2025-01-18 06:29:42.000,Retrieval,0
6050,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:31:53.000,Retrieval,0
6051,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:36:23.000,Retrieval,0
6052,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:40:28.500,Retrieval,0
6053,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:46:52.000,Retrieval,0
6054,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 06:47:50.500,Retrieval,0
6055,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:48:49.000,Retrieval,0
6056,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:50:55.500,Retrieval,0
6057,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:53:46.500,Retrieval,0
6058,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 06:54:46.500,Retrieval,0
6059,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 06:55:12.500,Retrieval,0
6060,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 06:58:18.000,Retrieval,0
6061,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:00:36.500,Retrieval,0
6062,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 07:01:58.500,Retrieval,0
6063,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:03:02.000,Retrieval,0
6064,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:05:27.000,Retrieval,0
6065,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:09:37.500,Retrieval,0
6066,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 07:11:01.000,Retrieval,0
6067,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:11:34.000,Retrieval,0
6068,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:14:23.000,Retrieval,0
6069,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:17:10.000,Retrieval,0
6070,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:21:46.500,Retrieval,0
6071,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:26:49.500,Retrieval,0
6072,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 07:28:10.000,Retrieval,0
6073,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:29:39.500,Retrieval,0
6074,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 07:34:44.500,Retrieval,0
6075,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:40:20.500,Retrieval,0
6076,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 07:42:03.500,Retrieval,0
6077,Standing,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 07:44:02.000,Retrieval,0
6078,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Path,Case_01,2025-01-18 07:48:56.500,Retrieval,0
6079,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_17,Packing/sorting area,Case_01,2025-01-18 07:49:41.500,Retrieval,0
6080,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_17,Path,Case_01,2025-01-18 09:05:50.500,Retrieval,0
6081,Push,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_17,Office,Case_01,2025-01-18 09:06:35.000,Retrieval,0
6082,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Path,Case_01,2025-01-18 09:11:46.000,Storage,0
6083,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_17,Issuing/receiving area,Case_01,2025-01-18 09:14:30.500,Storage,0
6084,Push,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_17,Path,Case_01,2025-01-18 09:21:30.500,Storage,0
6085,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_17,Office,Case_01,2025-01-18 09:24:19.000,Storage,0
6086,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_17,Path,Case_01,2025-01-18 09:38:37.000,Storage,0
6087,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_17,Cardboard box area,Case_01,2025-01-18 09:40:11.500,Storage,0
6088,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Preparing order,Collecting order and hardware,Subject_17,Path,Case_01,2025-01-18 09:44:13.500,Storage,0
6089,Push,Gait Cycle,Office,_,Retrieval,Preparing order,Collecting order and hardware,Subject_17,Office,Case_01,2025-01-18 09:46:59.000,Storage,0
6090,Push,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_17,Path,Case_01,2025-01-18 09:51:22.500,Retrieval,0
6091,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_17,Cross aisle path,Case_01,2025-01-18 09:51:35.500,Retrieval,0
6092,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to next position,Subject_17,Base,Case_01,2025-01-18 09:53:20.500,Retrieval,0
6093,Handling upwards,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 09:53:52.000,Retrieval,0
6094,Tick off / confirm,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 09:56:01.500,Retrieval,0
6095,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:06:45.500,Retrieval,0
6096,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:07:16.500,Retrieval,0
6097,Scan,Standing Still,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:07:44.000,Retrieval,0
6098,Tick off / confirm,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:10:03.500,Retrieval,0
6099,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:18:29.000,Retrieval,0
6100,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:18:51.000,Retrieval,0
6101,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:20:47.000,Retrieval,0
6102,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:21:20.500,Retrieval,0
6103,Tick off / confirm,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:25:04.000,Retrieval,0
6104,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:26:06.500,Retrieval,0
6105,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:28:29.000,Retrieval,0
6106,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:28:49.000,Retrieval,0
6107,Tick off / confirm,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:31:22.000,Retrieval,0
6108,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:32:02.500,Retrieval,0
6109,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:34:31.500,Retrieval,0
6110,Tick off / confirm,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:35:04.500,Retrieval,0
6111,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:36:12.000,Retrieval,0
6112,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 10:36:36.000,Retrieval,0
6113,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:39:16.000,Retrieval,0
6114,Tick off / confirm,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:39:54.000,Retrieval,0
6115,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:42:39.000,Retrieval,0
6116,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:42:59.000,Retrieval,0
6117,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:45:15.500,Retrieval,0
6118,Tick off / confirm,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:45:45.000,Retrieval,0
6119,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:48:13.500,Retrieval,0
6120,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:48:43.500,Retrieval,0
6121,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:50:35.000,Retrieval,0
6122,Tick off / confirm,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:51:05.000,Retrieval,0
6123,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 10:53:54.000,Retrieval,0
6124,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Base,Case_01,2025-01-18 10:54:26.500,Retrieval,0
6125,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_17,Cross aisle path,Case_01,2025-01-18 10:57:28.000,Retrieval,0
6126,Tick off / confirm,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_17,Aisle path,Case_01,2025-01-18 10:58:09.000,Retrieval,0
6127,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:03:01.500,Retrieval,0
6128,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_17,Base,Case_01,2025-01-18 11:03:34.500,Retrieval,0
6129,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_17,Cross aisle path,Case_01,2025-01-18 11:04:12.500,Retrieval,0
